cohort,packID,row,group.position,position,damID,sireID,2015positionID,2015row,2015position,maternalpositionID,maternalpackID,maternalrow,maternalposition,maternal.seed.mass,maternal.cohort,seed.mass,planting.notes
greenhouse,1949,623,39,38.9,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1949,623,39,39,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1949,623,39,39.1,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1949,623,39,39.2,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1950,623,41,40.8,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.18,
greenhouse,1950,623,41,40.9,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1950,623,41,41,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1950,623,41,41.1,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1950,623,41,41.2,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1956,623,43,42.8,66,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,
greenhouse,1956,623,43,42.9,66,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1956,623,43,43,66,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1956,623,43,43.1,66,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1956,623,43,43.2,66,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1962,623,45,44.8,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,
greenhouse,1962,623,45,44.9,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1962,623,45,45,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1962,623,45,45.1,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1962,623,45,45.2,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1964,623,47,46.8,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37,
greenhouse,1964,623,47,46.9,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1964,623,47,47,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1964,623,47,47.1,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1964,623,47,47.2,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1966,623,49,48.8,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,
greenhouse,1966,623,49,48.9,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1966,623,49,49,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1966,623,49,49.1,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1966,623,49,49.2,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G3YR2,201,701,1,0.8,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,11.11,
G3YR2,201,701,1,0.9,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,NA,
G3YR2,201,701,1,1,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,NA,
G3YR2,201,701,1,1.1,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,NA,
G3YR2,201,701,1,1.2,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,NA,
G3YR2,202,701,3,2.8,348,NA,2932,804,22.9,4588,443,609,35,NA,field,10.67,
G3YR2,202,701,3,2.9,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,202,701,3,3,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,202,701,3,3.1,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,203,701,5,4.8,446,NA,2930,804,21.2,1846,195,301,38.8,8.49,field,1.77,
G3YR2,204,701,7,6.8,367,NA,3315,810,25.2,7085,685,821,19.2,NA,field,4.68,
G3YR2,205,701,9,8.8,409,NA,3190,808,25.2,2615,273,402,45.2,NA,field,3.61,
G3YR2,205,701,9,8.9,409,NA,3190,808,25.2,2615,273,402,45.2,NA,field,NA,
G3YR2,205,701,9,9,409,NA,3190,808,25.2,2615,273,402,45.2,NA,field,NA,
G3YR2,206,701,11,10.8,386,NA,2291,612,16.8,3526,331,425,10.8,10.86,field,10.59,
G3YR2,206,701,11,10.9,386,NA,2291,612,16.8,3526,331,425,10.8,10.86,field,NA,
G3YR2,206,701,11,11,386,NA,2291,612,16.8,3526,331,425,10.8,10.86,field,NA,
G3YR2,206,701,11,11.1,386,NA,2291,612,16.8,3526,331,425,10.8,10.86,field,NA,
G3YR2,206,701,11,11.2,386,NA,2291,612,16.8,3526,331,425,10.8,10.86,field,NA,
G3YR2,207,701,13,12.8,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,4.04,
G3YR2,207,701,13,12.9,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,207,701,13,13,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,207,701,13,13.1,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,207,701,13,13.2,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,208,701,15,14.8,422,NA,3257,810,2.9,1663,158,300,15,NA,field,3.07,
G3YR2,208,701,15,14.9,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,208,701,15,15,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,208,701,15,15.1,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,208,701,15,15.2,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,209,701,17,16.8,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,4.26,
G3YR2,209,701,17,16.9,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,209,701,17,17,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,209,701,17,17.1,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,209,701,17,17.2,337,NA,2688,712,25,1346,120,216,38.8,8.96,field,NA,
G3YR2,210,701,19,18.8,429,NA,2854,802,41.1,3670,359,500,17.2,NA,field,11.11,
G3YR2,211,701,21,20.8,396,NA,2322,612,28.9,2081,217,303,32.8,8.23,field,6.25,
G3YR2,211,701,21,20.9,396,NA,2322,612,28.9,2081,217,303,32.8,8.23,field,NA,
G3YR2,211,701,21,21,396,NA,2322,612,28.9,2081,217,303,32.8,8.23,field,NA,
G3YR2,211,701,21,21.1,396,NA,2322,612,28.9,2081,217,303,32.8,8.23,field,NA,
G3YR2,211,701,21,21.2,396,NA,2322,612,28.9,2081,217,303,32.8,8.23,field,NA,
G3YR2,212,701,23,22.8,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,3.23,
G3YR2,212,701,23,22.9,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,NA,
G3YR2,213,701,25,24.8,369,NA,1120,420,47.2,1701,166,300,30.8,12.94,field,5.81,
G3YR2,213,701,25,24.9,369,NA,1120,420,47.2,1701,166,300,30.8,12.94,field,NA,
G3YR2,213,701,25,25,369,NA,1120,420,47.2,1701,166,300,30.8,12.94,field,NA,
G3YR2,214,701,27,26.8,361,NA,2830,802,31.2,3640,353,500,5.2,NA,field,12.17,
G3YR2,214,701,27,26.9,361,NA,2830,802,31.2,3640,353,500,5.2,NA,field,NA,
G3YR2,214,701,27,27,361,NA,2830,802,31.2,3640,353,500,5.2,NA,field,NA,
G3YR2,215,701,29,28.8,422,NA,3257,810,2.9,1663,158,300,15,NA,field,4.37,
G3YR2,215,701,29,28.9,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,215,701,29,29,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,215,701,29,29.1,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,215,701,29,29.2,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,216,701,31,30.8,373,NA,3278,810,11,4385,402,607,3.2,NA,field,10.02,
G3YR2,217,701,33,32.8,411,NA,3128,808,1,1793,184,301,17,NA,field,6.27,
G3YR2,217,701,33,32.9,411,NA,3128,808,1,1793,184,301,17,NA,field,NA,
G3YR2,217,701,33,33,411,NA,3128,808,1,1793,184,301,17,NA,field,NA,
G3YR2,217,701,33,33.1,411,NA,3128,808,1,1793,184,301,17,NA,field,NA,
G3YR2,218,701,35,34.8,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,7.51,
G3YR2,218,701,35,34.9,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,218,701,35,35,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,218,701,35,35.1,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,218,701,35,35.2,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,219,701,37,36.8,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,10.73,
G3YR2,219,701,37,36.9,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,219,701,37,37,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,219,701,37,37.1,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,219,701,37,37.2,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,220,701,39,38.8,411,NA,3128,808,1,14,3,102,5.1,NA,field,8.89,
G3YR2,220,701,39,38.9,411,NA,3128,808,1,14,3,102,5.1,NA,field,NA,
G3YR2,220,701,39,39,411,NA,3128,808,1,14,3,102,5.1,NA,field,NA,
G3YR2,220,701,39,39.1,411,NA,3128,808,1,14,3,102,5.1,NA,field,NA,
G3YR2,220,701,39,39.2,411,NA,3128,808,1,14,3,102,5.1,NA,field,NA,
G3YR2,221,701,41,40.8,409,NA,3190,808,25.2,2612,273,402,44.9,NA,field,1.85,
G3YR2,221,701,41,40.9,409,NA,3190,808,25.2,2612,273,402,44.9,NA,field,NA,
G3YR2,222,701,43,42.8,447,NA,815,412,25.2,6281,607,803,12.8,8.25,field,10.53,
G3YR2,223,701,45,44.8,409,NA,1697,516,28.9,6808,662,815,23,NA,field,8.56,
G3YR2,223,701,45,44.9,409,NA,1697,516,28.9,6808,662,815,23,NA,field,NA,
G3YR2,224,701,47,46.8,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,6.66,
G3YR2,224,701,47,46.9,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,224,701,47,47,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,224,701,47,47.1,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,224,701,47,47.2,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,225,701,49,48.8,422,NA,3257,810,2.9,1663,158,300,15,NA,field,10.63,
G3YR2,225,701,49,48.9,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,225,701,49,49,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,225,701,49,49.1,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
G3YR2,225,701,49,49.2,422,NA,3257,810,2.9,1663,158,300,15,NA,field,NA,
greenhouse,1967,702,1,0.8,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,
greenhouse,1967,702,1,0.9,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1967,702,1,1,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1967,702,1,1.1,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1967,702,1,1.2,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1975,702,3,2.8,91,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39,
greenhouse,1975,702,3,2.9,91,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1975,702,3,3,91,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1975,702,3,3.1,91,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1975,702,3,3.2,91,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1979,702,5,4.8,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22,
greenhouse,1979,702,5,4.9,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1979,702,5,5,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1979,702,5,5.1,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1979,702,5,5.2,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1982,702,7,6.8,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,
greenhouse,1982,702,7,6.9,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1982,702,7,7,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1982,702,7,7.1,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1982,702,7,7.2,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1988,702,9,8.8,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.52,
greenhouse,1988,702,9,8.9,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1988,702,9,9,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1988,702,9,9.1,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1988,702,9,9.2,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1989,702,11,10.8,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,
greenhouse,1989,702,11,10.9,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1989,702,11,11,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1989,702,11,11.1,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1989,702,11,11.2,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1990,702,13,12.8,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,
greenhouse,1990,702,13,12.9,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1990,702,13,13,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1990,702,13,13.1,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1990,702,13,13.2,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1993,702,15,14.8,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.27,
greenhouse,1993,702,15,14.9,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1993,702,15,15,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1993,702,15,15.1,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1993,702,15,15.2,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2000,702,17,16.8,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22,
greenhouse,2000,702,17,16.9,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2000,702,17,17,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2000,702,17,17.1,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2000,702,17,17.2,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2002,702,19,18.8,113,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.86,
greenhouse,2002,702,19,18.9,113,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2002,702,19,19,113,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2002,702,19,19.1,113,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2002,702,19,19.2,113,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2003,702,21,20.8,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19,
greenhouse,2003,702,21,20.9,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2003,702,21,21,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2003,702,21,21.1,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2003,702,21,21.2,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2006,702,23,22.8,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79,
greenhouse,2006,702,23,22.9,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2006,702,23,23,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2006,702,23,23.1,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2006,702,23,23.2,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2007,702,25,24.8,125,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,
greenhouse,2007,702,25,24.9,125,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2007,702,25,25,125,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2007,702,25,25.1,125,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2007,702,25,25.2,125,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2012,702,27,26.8,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,
greenhouse,2012,702,27,26.9,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2012,702,27,27,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2012,702,27,27.1,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2012,702,27,27.2,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2013,702,29,28.8,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87,
greenhouse,2013,702,29,28.9,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2013,702,29,29,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2013,702,29,29.1,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2013,702,29,29.2,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2017,702,31,30.8,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.68,
greenhouse,2017,702,31,30.9,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2017,702,31,31,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2017,702,31,31.1,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2017,702,31,31.2,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2021,702,33,32.8,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,
greenhouse,2021,702,33,32.9,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2021,702,33,33,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2021,702,33,33.1,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2021,702,33,33.2,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2022,702,35,34.8,194,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.57,
greenhouse,2022,702,35,34.9,194,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2022,702,35,35,194,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2022,702,35,35.1,194,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2022,702,35,35.2,194,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2030,702,37,36.8,75,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.97,
greenhouse,2030,702,37,36.9,75,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2030,702,37,37,75,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2030,702,37,37.1,75,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2030,702,37,37.2,75,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2031,702,39,38.8,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58,
greenhouse,2031,702,39,38.9,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2031,702,39,39,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2031,702,39,39.1,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2031,702,39,39.2,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2034,702,41,40.8,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75,
greenhouse,2034,702,41,40.9,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2034,702,41,41,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2034,702,41,41.1,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2034,702,41,41.2,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,2046,702,43,42.8,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51,
