cohort,packID,row,group.position,position,maternalpositionID,maternalrow,maternalposition,sireID,damID,seed.mass,seed.mass.mg,
greenhouse,2098,715,3,2.8,NA,NA,NA,159,55,NA,10.75,
greenhouse,2098,715,3,2.9,NA,NA,NA,159,55,NA,NA,
greenhouse,2098,715,3,3,NA,NA,NA,159,55,NA,NA,
greenhouse,2098,715,3,3.1,NA,NA,NA,159,55,NA,NA,
greenhouse,2098,715,3,3.2,NA,NA,NA,159,55,NA,NA,
greenhouse,2106,715,5,4.8,NA,NA,NA,142,165,NA,10.51,
greenhouse,2106,715,5,4.9,NA,NA,NA,142,165,NA,NA,
greenhouse,2106,715,5,5,NA,NA,NA,142,165,NA,NA,
greenhouse,2106,715,5,5.1,NA,NA,NA,142,165,NA,NA,
greenhouse,2106,715,5,5.2,NA,NA,NA,142,165,NA,NA,
greenhouse,2107,715,7,6.8,NA,NA,NA,49,151,NA,8.47,
greenhouse,2107,715,7,6.9,NA,NA,NA,49,151,NA,NA,
greenhouse,2107,715,7,7,NA,NA,NA,49,151,NA,NA,
greenhouse,2107,715,7,7.1,NA,NA,NA,49,151,NA,NA,
greenhouse,2107,715,7,7.2,NA,NA,NA,49,151,NA,NA,
greenhouse,2110,715,9,8.8,NA,NA,NA,117,18,NA,10.43,
greenhouse,2110,715,9,8.9,NA,NA,NA,117,18,NA,NA,
greenhouse,2110,715,9,9,NA,NA,NA,117,18,NA,NA,
greenhouse,2110,715,9,9.1,NA,NA,NA,117,18,NA,NA,
greenhouse,2110,715,9,9.2,NA,NA,NA,117,18,NA,NA,
greenhouse,2111,715,11,10.8,NA,NA,NA,49,145,NA,12.96,
greenhouse,2111,715,11,10.9,NA,NA,NA,49,145,NA,NA,
greenhouse,2111,715,11,11,NA,NA,NA,49,145,NA,NA,
greenhouse,2111,715,11,11.1,NA,NA,NA,49,145,NA,NA,
greenhouse,2111,715,11,11.2,NA,NA,NA,49,145,NA,NA,
greenhouse,2112,715,13,12.8,NA,NA,NA,114,186,NA,10.05,
greenhouse,2112,715,13,12.9,NA,NA,NA,114,186,NA,NA,
greenhouse,2112,715,13,13,NA,NA,NA,114,186,NA,NA,
greenhouse,2112,715,13,13.1,NA,NA,NA,114,186,NA,NA,
greenhouse,2112,715,13,13.2,NA,NA,NA,114,186,NA,NA,
greenhouse,2119,715,15,14.8,NA,NA,NA,1,179,NA,9.31,
greenhouse,2119,715,15,14.9,NA,NA,NA,1,179,NA,NA,
greenhouse,2119,715,15,15,NA,NA,NA,1,179,NA,NA,
greenhouse,2119,715,15,15.1,NA,NA,NA,1,179,NA,NA,
greenhouse,2119,715,15,15.2,NA,NA,NA,1,179,NA,NA,
greenhouse,2122,715,17,16.8,NA,NA,NA,114,113,NA,8.05,
greenhouse,2122,715,17,16.9,NA,NA,NA,114,113,NA,NA,
greenhouse,2122,715,17,17,NA,NA,NA,114,113,NA,NA,
greenhouse,2122,715,17,17.1,NA,NA,NA,114,113,NA,NA,
greenhouse,2122,715,17,17.2,NA,NA,NA,114,113,NA,NA,
greenhouse,2129,715,19,18.8,NA,NA,NA,76,96,NA,15.47,
greenhouse,2129,715,19,18.9,NA,NA,NA,76,96,NA,NA,
greenhouse,2129,715,19,19,NA,NA,NA,76,96,NA,NA,
greenhouse,2129,715,19,19.1,NA,NA,NA,76,96,NA,NA,
greenhouse,2129,715,19,19.2,NA,NA,NA,76,96,NA,NA,
greenhouse,2130,715,21,20.8,NA,NA,NA,137,163,NA,8.47,
greenhouse,2130,715,21,20.9,NA,NA,NA,137,163,NA,NA,
greenhouse,2130,715,21,21,NA,NA,NA,137,163,NA,NA,
greenhouse,2130,715,21,21.1,NA,NA,NA,137,163,NA,NA,
greenhouse,2130,715,21,21.2,NA,NA,NA,137,163,NA,NA,
greenhouse,2136,715,23,22.8,NA,NA,NA,142,167,NA,12.30,
greenhouse,2136,715,23,22.9,NA,NA,NA,142,167,NA,NA,
greenhouse,2136,715,23,23,NA,NA,NA,142,167,NA,NA,
greenhouse,2136,715,23,23.1,NA,NA,NA,142,167,NA,NA,
greenhouse,2136,715,23,23.2,NA,NA,NA,142,167,NA,NA,
greenhouse,2139,715,25,24.8,NA,NA,NA,101,78,NA,10.04,seed 5 cm 6 o'clock from 24.9
greenhouse,2139,715,25,24.9,NA,NA,NA,101,78,NA,NA,
greenhouse,2139,715,25,25,NA,NA,NA,101,78,NA,NA,
greenhouse,2139,715,25,25.1,NA,NA,NA,101,78,NA,NA,
greenhouse,2139,715,25,25.2,NA,NA,NA,101,78,NA,NA,
greenhouse,2143,715,27,26.8,NA,NA,NA,5,4,NA,13.71,
greenhouse,2143,715,27,26.9,NA,NA,NA,5,4,NA,NA,
greenhouse,2143,715,27,27,NA,NA,NA,5,4,NA,NA,
greenhouse,2143,715,27,27.1,NA,NA,NA,5,4,NA,NA,
greenhouse,2143,715,27,27.2,NA,NA,NA,5,4,NA,NA,
greenhouse,2144,715,29,28.8,NA,NA,NA,30,94,NA,11.82,
greenhouse,2144,715,29,28.9,NA,NA,NA,30,94,NA,NA,
greenhouse,2144,715,29,29,NA,NA,NA,30,94,NA,NA,
greenhouse,2144,715,29,29.1,NA,NA,NA,30,94,NA,NA,
greenhouse,2144,715,29,29.2,NA,NA,NA,30,94,NA,NA,
greenhouse,2145,715,31,30.8,NA,NA,NA,40,103,NA,9.16,
greenhouse,2145,715,31,30.9,NA,NA,NA,40,103,NA,NA,
greenhouse,2145,715,31,31,NA,NA,NA,40,103,NA,NA,
greenhouse,2145,715,31,31.1,NA,NA,NA,40,103,NA,NA,
greenhouse,2145,715,31,31.2,NA,NA,NA,40,103,NA,NA,
greenhouse,2148,715,33,32.8,NA,NA,NA,5,97,NA,9.29,
greenhouse,2148,715,33,32.9,NA,NA,NA,5,97,NA,NA,
greenhouse,2148,715,33,33,NA,NA,NA,5,97,NA,NA,
greenhouse,2148,715,33,33.1,NA,NA,NA,5,97,NA,NA,
greenhouse,2148,715,33,33.2,NA,NA,NA,5,97,NA,NA,
greenhouse,2154,715,35,34.8,NA,NA,NA,177,92,NA,13.98,
greenhouse,2154,715,35,34.9,NA,NA,NA,177,92,NA,NA,
greenhouse,2154,715,35,35,NA,NA,NA,177,92,NA,NA,
greenhouse,2154,715,35,35.1,NA,NA,NA,177,92,NA,NA,
greenhouse,2154,715,35,35.2,NA,NA,NA,177,92,NA,NA,
greenhouse,2156,715,37,36.8,NA,NA,NA,75,133,NA,6.42,
greenhouse,2156,715,37,36.9,NA,NA,NA,75,133,NA,NA,
greenhouse,2156,715,37,37,NA,NA,NA,75,133,NA,NA,
greenhouse,2156,715,37,37.1,NA,NA,NA,75,133,NA,NA,
greenhouse,2156,715,37,37.2,NA,NA,NA,75,133,NA,NA,
greenhouse,2157,715,39,38.8,NA,NA,NA,131,132,NA,16.94,
greenhouse,2157,715,39,38.9,NA,NA,NA,131,132,NA,NA,
greenhouse,2157,715,39,39,NA,NA,NA,131,132,NA,NA,
greenhouse,2157,715,39,39.1,NA,NA,NA,131,132,NA,NA,
greenhouse,2157,715,39,39.2,NA,NA,NA,131,132,NA,NA,
greenhouse,2158,715,41,40.8,NA,NA,NA,177,85,NA,9.39,
greenhouse,2158,715,41,40.9,NA,NA,NA,177,85,NA,NA,
greenhouse,2158,715,41,41,NA,NA,NA,177,85,NA,NA,
greenhouse,2158,715,41,41.1,NA,NA,NA,177,85,NA,NA,
greenhouse,2158,715,41,41.2,NA,NA,NA,177,85,NA,NA,
greenhouse,2161,715,43,42.8,NA,NA,NA,98,22,NA,8.55,
greenhouse,2161,715,43,42.9,NA,NA,NA,98,22,NA,NA,
greenhouse,2161,715,43,43,NA,NA,NA,98,22,NA,NA,
greenhouse,2161,715,43,43.1,NA,NA,NA,98,22,NA,NA,
greenhouse,2161,715,43,43.2,NA,NA,NA,98,22,NA,NA,
greenhouse,2163,715,45,44.8,NA,NA,NA,30,199,NA,12.21,
greenhouse,2163,715,45,44.9,NA,NA,NA,30,199,NA,NA,
greenhouse,2163,715,45,45,NA,NA,NA,30,199,NA,NA,
greenhouse,2163,715,45,45.1,NA,NA,NA,30,199,NA,NA,
greenhouse,2163,715,45,45.2,NA,NA,NA,30,199,NA,NA,
greenhouse,2166,715,47,46.8,NA,NA,NA,198,147,NA,8.92,
greenhouse,2166,715,47,46.9,NA,NA,NA,198,147,NA,NA,
greenhouse,2166,715,47,47,NA,NA,NA,198,147,NA,NA,
greenhouse,2166,715,47,47.1,NA,NA,NA,198,147,NA,NA,
greenhouse,2166,715,47,47.2,NA,NA,NA,198,147,NA,NA,
greenhouse,2167,715,49,48.8,NA,NA,NA,59,29,NA,11.53,
greenhouse,2167,715,49,48.9,NA,NA,NA,59,29,NA,NA,
greenhouse,2167,715,49,49,NA,NA,NA,59,29,NA,NA,
greenhouse,2167,715,49,49.1,NA,NA,NA,59,29,NA,NA,
greenhouse,2167,715,49,49.2,NA,NA,NA,59,29,NA,NA,
field,726,721,1,0.8,568,119,27,68,158,NA,8.95,
field,726,721,1,0.9,568,119,27,68,158,NA,NA,
field,726,721,1,1,568,119,27,68,158,NA,NA,
field,726,721,1,1.1,568,119,27,68,158,NA,NA,
field,726,721,1,1.2,568,119,27,68,158,NA,NA,
field,727,721,3,2.8,2645,317,7.2,198,93,NA,8.62,
field,727,721,3,2.9,2645,317,7.2,198,93,NA,NA,
field,727,721,3,3,2645,317,7.2,198,93,NA,NA,
field,727,721,3,3.1,2645,317,7.2,198,93,NA,NA,
field,727,721,3,3.2,2645,317,7.2,198,93,NA,NA,
field,728,721,5,4.8,1622,213,48.9,76,96,NA,12.80,
field,728,721,5,4.9,1622,213,48.9,76,96,NA,NA,
field,728,721,5,5,1622,213,48.9,76,96,NA,NA,
field,728,721,5,5.1,1622,213,48.9,76,96,NA,NA,
field,728,721,5,5.2,1622,213,48.9,76,96,NA,NA,
field,729,721,7,6.8,2178,305,21,26,80,NA,10.76,
field,729,721,7,6.9,2178,305,21,26,80,NA,NA,
field,729,721,7,7,2178,305,21,26,80,NA,NA,
field,729,721,7,7.1,2178,305,21,26,80,NA,NA,
field,729,721,7,7.2,2178,305,21,26,80,NA,NA,
field,730,721,9,8.8,1155,205,11.2,164,10,NA,7.67,
field,730,721,9,8.9,1155,205,11.2,164,10,NA,NA,
field,730,721,9,9,1155,205,11.2,164,10,NA,NA,
field,730,721,9,9.1,1155,205,11.2,164,10,NA,NA,
field,730,721,9,9.2,1155,205,11.2,164,10,NA,NA,
field,731,721,11,10.8,6473,722,39,16,61,NA,6.22,
field,731,721,11,10.9,6473,722,39,16,61,NA,NA,
field,731,721,11,11,6473,722,39,16,61,NA,NA,
field,731,721,11,11.1,6473,722,39,16,61,NA,NA,
field,731,721,11,11.2,6473,722,39,16,61,NA,NA,
field,732,721,13,12.8,90,108,35.2,5,4,NA,6.71,
field,732,721,13,12.9,90,108,35.2,5,4,NA,NA,
field,732,721,13,13,90,108,35.2,5,4,NA,NA,
field,732,721,13,13.1,90,108,35.2,5,4,NA,NA,
field,732,721,13,13.2,90,108,35.2,5,4,NA,NA,
field,733,721,15,14.8,6266,717,6.8,114,113,10.6,6.50,
field,733,721,15,14.9,6266,717,6.8,114,113,10.6,NA,
field,733,721,15,15,6266,717,6.8,114,113,10.6,NA,
field,733,721,15,15.1,6266,717,6.8,114,113,10.6,NA,
field,733,721,15,15.2,6266,717,6.8,114,113,10.6,NA,
field,734,721,17,16.8,2886,325,4.8,184,77,9.24,6.45,
field,734,721,17,16.9,2886,325,4.8,184,77,9.24,NA,
field,734,721,17,17,2886,325,4.8,184,77,9.24,NA,
field,734,721,17,17.1,2886,325,4.8,184,77,9.24,NA,
field,734,721,17,17.2,2886,325,4.8,184,77,9.24,NA,
field,735,721,19,18.8,18,108,7,123,57,NA,5.16,
field,735,721,19,18.9,18,108,7,123,57,NA,NA,
field,735,721,19,19,18,108,7,123,57,NA,NA,
field,735,721,19,19.1,18,108,7,123,57,NA,NA,
field,735,721,19,19.2,18,108,7,123,57,NA,NA,
field,736,721,21,20.8,1726,217,40.8,56,108,10,5.44,
field,736,721,21,20.9,1726,217,40.8,56,108,10,NA,
field,736,721,21,21,1726,217,40.8,56,108,10,NA,
field,736,721,21,21.1,1726,217,40.8,56,108,10,NA,
field,736,721,21,21.2,1726,217,40.8,56,108,10,NA,
field,737,721,23,22.8,3759,416,3.1,131,67,NA,4.51,
field,737,721,23,22.9,3759,416,3.1,131,67,NA,NA,
field,737,721,23,23,3759,416,3.1,131,67,NA,NA,
field,737,721,23,23.1,3759,416,3.1,131,67,NA,NA,
field,737,721,23,23.2,3759,416,3.1,131,67,NA,NA,
field,738,721,25,24.8,3925,417,19.2,105,197,NA,9.00,
field,738,721,25,24.9,3925,417,19.2,105,197,NA,NA,
field,738,721,25,25,3925,417,19.2,105,197,NA,NA,
field,738,721,25,25.1,3925,417,19.2,105,197,NA,NA,
field,738,721,25,25.2,3925,417,19.2,105,197,NA,NA,
field,739,721,27,26.8,1623,213,49,76,96,NA,8.35,
field,739,721,27,26.9,1623,213,49,76,96,NA,NA,
field,739,721,27,27,1623,213,49,76,96,NA,NA,
field,739,721,27,27.1,1623,213,49,76,96,NA,NA,
field,739,721,27,27.2,1623,213,49,76,96,NA,NA,
field,740,721,29,28.8,1237,205,44.9,177,187,NA,3.89,
field,740,721,29,28.9,1237,205,44.9,177,187,NA,NA,
field,740,721,29,29,1237,205,44.9,177,187,NA,NA,
field,740,721,29,29.1,1237,205,44.9,177,187,NA,NA,
field,740,721,29,29.2,1237,205,44.9,177,187,NA,NA,
field,741,721,31,30.8,6140,716,5.2,23,21,NA,8.82,
field,741,721,31,30.9,6140,716,5.2,23,21,NA,NA,
field,741,721,31,31,6140,716,5.2,23,21,NA,NA,
field,741,721,31,31.1,6140,716,5.2,23,21,NA,NA,
field,741,721,31,31.2,6140,716,5.2,23,21,NA,NA,
field,742,721,33,32.8,1175,205,19.2,117,18,NA,8.65,
field,742,721,33,32.9,1175,205,19.2,117,18,NA,NA,
field,742,721,33,33,1175,205,19.2,117,18,NA,NA,
field,742,721,33,33.1,1175,205,19.2,117,18,NA,NA,
field,742,721,33,33.2,1175,205,19.2,117,18,NA,NA,
field,743,721,35,34.8,1098,203,39,177,187,NA,8.37,
field,743,721,35,34.9,1098,203,39,177,187,NA,NA,
field,743,721,35,35,1098,203,39,177,187,NA,NA,
field,743,721,35,35.1,1098,203,39,177,187,NA,NA,
field,743,721,35,35.2,1098,203,39,177,187,NA,NA,
field,744,721,37,36.8,978,201,41,40,119,NA,6.79,
field,744,721,37,36.9,978,201,41,40,119,NA,NA,
field,744,721,37,37,978,201,41,40,119,NA,NA,
field,744,721,37,37.1,978,201,41,40,119,NA,NA,
field,744,721,37,37.2,978,201,41,40,119,NA,NA,
field,745,721,39,38.8,2802,323,20.9,146,121,NA,9.13,
field,745,721,39,38.9,2802,323,20.9,146,121,NA,NA,
field,745,721,39,39,2802,323,20.9,146,121,NA,NA,
field,745,721,39,39.1,2802,323,20.9,146,121,NA,NA,
field,745,721,39,39.2,2802,323,20.9,146,121,NA,NA,
field,746,721,41,40.8,1520,213,7.2,114,113,NA,6.08,
field,746,721,41,40.9,1520,213,7.2,114,113,NA,NA,
field,746,721,41,41,1520,213,7.2,114,113,NA,NA,
field,746,721,41,41.1,1520,213,7.2,114,113,NA,NA,
field,746,721,41,41.2,1520,213,7.2,114,113,NA,NA,
field,747,721,43,42.8,4599,513,39.1,117,18,NA,9.03,
field,747,721,43,42.9,4599,513,39.1,117,18,NA,NA,
field,747,721,43,43,4599,513,39.1,117,18,NA,NA,
field,747,721,43,43.1,4599,513,39.1,117,18,NA,NA,
field,747,721,43,43.2,4599,513,39.1,117,18,NA,NA,
field,748,721,45,44.8,3760,416,3.2,131,67,NA,8.61,
field,748,721,45,44.9,3760,416,3.2,131,67,NA,NA,
field,748,721,45,45,3760,416,3.2,131,67,NA,NA,
field,748,721,45,45.1,3760,416,3.2,131,67,NA,NA,
field,748,721,45,45.2,3760,416,3.2,131,67,NA,NA,
field,749,721,47,46.8,5115,609,45.2,53,14,NA,6.81,
field,749,721,47,46.9,5115,609,45.2,53,14,NA,NA,
field,749,721,47,47,5115,609,45.2,53,14,NA,NA,
field,749,721,47,47.1,5115,609,45.2,53,14,NA,NA,
field,749,721,47,47.2,5115,609,45.2,53,14,NA,NA,
field,750,721,49,48.8,18,108,7,123,57,NA,9.65,
field,750,721,49,48.9,18,108,7,123,57,NA,NA,
field,750,721,49,49,18,108,7,123,57,NA,NA,
field,750,721,49,49.1,18,108,7,123,57,NA,NA,
field,750,721,49,49.2,18,108,7,123,57,NA,NA,
field,805,800,1,0.8,1622,213,48.9,76,96,NA,11.88,
field,805,800,1,0.9,1622,213,48.9,76,96,NA,NA,
field,805,800,1,1,1622,213,48.9,76,96,NA,NA,
field,805,800,1,1.1,1622,213,48.9,76,96,NA,NA,
field,805,800,1,1.2,1622,213,48.9,76,96,NA,NA,
field,806,800,3,2.8,2645,317,7.2,198,93,NA,11.14,
field,806,800,3,2.9,2645,317,7.2,198,93,NA,NA,
field,806,800,3,3,2645,317,7.2,198,93,NA,NA,
field,806,800,3,3.1,2645,317,7.2,198,93,NA,NA,
field,806,800,3,3.2,2645,317,7.2,198,93,NA,NA,
field,807,800,5,4.8,2126,305,0.8,41,32,8.86,7.19,
field,807,800,5,4.9,2126,305,0.8,41,32,8.86,NA,
field,807,800,5,5,2126,305,0.8,41,32,8.86,NA,
field,807,800,5,5.1,2126,305,0.8,41,32,8.86,NA,
field,807,800,5,5.2,2126,305,0.8,41,32,8.86,NA,
field,808,800,7,6.8,2831,323,32.8,26,157,12.86,8.08,
field,808,800,7,6.9,2831,323,32.8,26,157,12.86,NA,
field,808,800,7,7,2831,323,32.8,26,157,12.86,NA,
field,808,800,7,7.1,2831,323,32.8,26,157,12.86,NA,
field,808,800,7,7.2,2831,323,32.8,26,157,12.86,NA,
field,471,800,9,8.8,6140,716,5.2,23,21,NA,6.29,original position at 503-41 unsuitable due to mullen
field,471,800,9,8.9,6140,716,5.2,23,21,NA,NA,
field,471,800,9,9,6140,716,5.2,23,21,NA,NA,
field,471,800,9,9.1,6140,716,5.2,23,21,NA,NA,
field,471,800,9,9.2,6140,716,5.2,23,21,NA,NA,
field,751,808,1,0.8,2862,323,44.9,159,150,NA,7.11,
field,751,808,1,0.9,2862,323,44.9,159,150,NA,NA,
field,751,808,1,1,2862,323,44.9,159,150,NA,NA,
field,751,808,1,1.1,2862,323,44.9,159,150,NA,NA,
field,751,808,1,1.2,2862,323,44.9,159,150,NA,NA,
field,752,808,3,2.8,1081,203,32.8,117,11,14.03,5.73,
field,752,808,3,2.9,1081,203,32.8,117,11,14.03,NA,
field,752,808,3,3,1081,203,32.8,117,11,14.03,NA,
field,752,808,3,3.1,1081,203,32.8,117,11,14.03,NA,
field,752,808,3,3.2,1081,203,32.8,117,11,14.03,NA,
field,753,808,5,4.8,1155,205,11.2,164,10,NA,6.41,
field,753,808,5,4.9,1155,205,11.2,164,10,NA,NA,
field,753,808,5,5,1155,205,11.2,164,10,NA,NA,
field,753,808,5,5.1,1155,205,11.2,164,10,NA,NA,
field,753,808,5,5.2,1155,205,11.2,164,10,NA,NA,
field,754,808,7,6.8,1728,217,41,56,108,NA,6.27,
field,754,808,7,6.9,1728,217,41,56,108,NA,NA,
field,754,808,7,7,1728,217,41,56,108,NA,NA,
field,754,808,7,7.1,1728,217,41,56,108,NA,NA,
field,754,808,7,7.2,1728,217,41,56,108,NA,NA,
field,755,808,9,8.8,1098,203,39,177,187,NA,15.08,
field,755,808,9,8.9,1098,203,39,177,187,NA,NA,
field,755,808,9,9,1098,203,39,177,187,NA,NA,
field,755,808,9,9.1,1098,203,39,177,187,NA,NA,
field,755,808,9,9.2,1098,203,39,177,187,NA,NA,
field,756,808,11,10.8,1865,221,45.2,68,158,NA,8.98,
field,756,808,11,10.9,1865,221,45.2,68,158,NA,NA,
field,756,808,11,11,1865,221,45.2,68,158,NA,NA,
field,756,808,11,11.1,1865,221,45.2,68,158,NA,NA,
field,756,808,11,11.2,1865,221,45.2,68,158,NA,NA,
field,757,808,13,12.8,2925,325,19.2,75,155,NA,9.79,
field,757,808,13,12.9,2925,325,19.2,75,155,NA,NA,
field,757,808,13,13,2925,325,19.2,75,155,NA,NA,
field,757,808,13,13.1,2925,325,19.2,75,155,NA,NA,
field,757,808,13,13.2,2925,325,19.2,75,155,NA,NA,
field,758,808,15,14.8,1081,203,32.8,117,11,14.03,9.29,
field,758,808,15,14.9,1081,203,32.8,117,11,14.03,NA,
field,758,808,15,15,1081,203,32.8,117,11,14.03,NA,
field,758,808,15,15.1,1081,203,32.8,117,11,14.03,NA,
field,758,808,15,15.2,1081,203,32.8,117,11,14.03,NA,
field,759,808,17,16.8,4529,513,11.1,198,93,NA,8.70,
field,759,808,17,16.9,4529,513,11.1,198,93,NA,NA,
field,759,808,17,17,4529,513,11.1,198,93,NA,NA,
field,759,808,17,17.1,4529,513,11.1,198,93,NA,NA,
field,759,808,17,17.2,4529,513,11.1,198,93,NA,NA,
field,760,808,19,18.8,2126,305,0.8,41,32,8.86,7.11,
field,760,808,19,18.9,2126,305,0.8,41,32,8.86,NA,
field,760,808,19,19,2126,305,0.8,41,32,8.86,NA,
field,760,808,19,19.1,2126,305,0.8,41,32,8.86,NA,
field,760,808,19,19.2,2126,305,0.8,41,32,8.86,NA,
field,761,808,21,20.8,2628,317,1,111,126,NA,9.29,
field,761,808,21,20.9,2628,317,1,111,126,NA,NA,
field,761,808,21,21,2628,317,1,111,126,NA,NA,
field,761,808,21,21.1,2628,317,1,111,126,NA,NA,
field,761,808,21,21.2,2628,317,1,111,126,NA,NA,
field,762,808,23,22.8,2778,323,11,130,88,NA,7.14,
field,762,808,23,22.9,2778,323,11,130,88,NA,NA,
field,762,808,23,23,2778,323,11,130,88,NA,NA,
field,762,808,23,23.1,2778,323,11,130,88,NA,NA,
field,762,808,23,23.2,2778,323,11,130,88,NA,NA,
field,763,808,25,24.8,70,108,27.2,177,85,NA,7.95,
field,763,808,25,24.9,70,108,27.2,177,85,NA,NA,
field,763,808,25,25,70,108,27.2,177,85,NA,NA,seed at large
field,763,808,25,25.1,70,108,27.2,177,85,NA,NA,
field,763,808,25,25.2,70,108,27.2,177,85,NA,NA,
field,764,808,27,26.8,6011,713,4.8,91,58,10.31,9.16,
field,764,808,27,26.9,6011,713,4.8,91,58,10.31,NA,
field,764,808,27,27,6011,713,4.8,91,58,10.31,NA,
field,764,808,27,27.1,6011,713,4.8,91,58,10.31,NA,
field,764,808,27,27.2,6011,713,4.8,91,58,10.31,NA,
field,765,808,29,28.8,3959,417,33.1,104,62,NA,10.70,
field,765,808,29,28.9,3959,417,33.1,104,62,NA,NA,
field,765,808,29,29,3959,417,33.1,104,62,NA,NA,
field,765,808,29,29.1,3959,417,33.1,104,62,NA,NA,
field,765,808,29,29.2,3959,417,33.1,104,62,NA,NA,
field,766,808,31,30.8,2652,317,10.9,136,72,NA,4.25,
field,766,808,31,30.9,2652,317,10.9,136,72,NA,NA,
field,766,808,31,31,2652,317,10.9,136,72,NA,NA,
field,766,808,31,31.1,2652,317,10.9,136,72,NA,NA,
field,766,808,31,31.2,2652,317,10.9,136,72,NA,NA,
field,767,808,33,32.8,1053,203,21,91,141,NA,9.49,
field,767,808,33,32.9,1053,203,21,91,141,NA,NA,
field,767,808,33,33,1053,203,21,91,141,NA,NA,
field,767,808,33,33.1,1053,203,21,91,141,NA,NA,
field,767,808,33,33.2,1053,203,21,91,141,NA,NA,
field,768,808,35,34.8,1120,203,47.2,104,62,NA,10.70,
field,768,808,35,34.9,1120,203,47.2,104,62,NA,NA,
field,768,808,35,35,1120,203,47.2,104,62,NA,NA,
field,768,808,35,35.1,1120,203,47.2,104,62,NA,NA,
field,768,808,35,35.2,1120,203,47.2,104,62,NA,NA,
field,769,808,37,36.8,82,108,32.9,105,69,NA,4.92,
field,769,808,37,36.9,82,108,32.9,105,69,NA,NA,
field,769,808,37,37,82,108,32.9,105,69,NA,NA,
field,769,808,37,37.1,82,108,32.9,105,69,NA,NA,
field,769,808,37,37.2,82,108,32.9,105,69,NA,NA,
field,770,808,39,38.8,1591,213,36.8,154,25,8.1,9.86,
field,770,808,39,38.9,1591,213,36.8,154,25,8.1,NA,
field,770,808,39,39,1591,213,36.8,154,25,8.1,NA,
field,770,808,39,39.1,1591,213,36.8,154,25,8.1,NA,
field,770,808,39,39.2,1591,213,36.8,154,25,8.1,NA,
field,771,808,41,40.8,305,116,21.2,68,173,NA,8.11,
field,771,808,41,40.9,305,116,21.2,68,173,NA,NA,
field,771,808,41,41,305,116,21.2,68,173,NA,NA,
field,771,808,41,41.1,305,116,21.2,68,173,NA,NA,
field,771,808,41,41.2,305,116,21.2,68,173,NA,NA,
field,772,808,43,42.8,72,108,28.9,81,52,NA,9.67,
field,772,808,43,42.9,72,108,28.9,81,52,NA,NA,
field,772,808,43,43,72,108,28.9,81,52,NA,NA,
field,772,808,43,43.1,72,108,28.9,81,52,NA,NA,
field,772,808,43,43.2,72,108,28.9,81,52,NA,NA,
field,773,808,45,44.8,1625,213,49.2,76,96,NA,10.57,
field,773,808,45,44.9,1625,213,49.2,76,96,NA,NA,
field,773,808,45,45,1625,213,49.2,76,96,NA,NA,
field,773,808,45,45.1,1625,213,49.2,76,96,NA,NA,
field,773,808,45,45.2,1625,213,49.2,76,96,NA,NA,
field,774,808,47,46.8,5069,609,27.1,68,173,NA,8.77,
field,774,808,47,46.9,5069,609,27.1,68,173,NA,NA,
field,774,808,47,47,5069,609,27.1,68,173,NA,NA,
field,774,808,47,47.1,5069,609,27.1,68,173,NA,NA,
field,774,808,47,47.2,5069,609,27.1,68,173,NA,NA,
field,775,808,49,48.8,6234,716,43.1,110,156,NA,3.62,
field,775,808,49,48.9,6234,716,43.1,110,156,NA,NA,
field,775,808,49,49,6234,716,43.1,110,156,NA,NA,
field,775,808,49,49.1,6234,716,43.1,110,156,NA,NA,
field,775,808,49,49.2,6234,716,43.1,110,156,NA,NA,
greenhouse,2170,809,1,0.8,NA,NA,NA,30,199,NA,13.85,
greenhouse,2170,809,1,0.9,NA,NA,NA,30,199,NA,NA,
greenhouse,2170,809,1,1,NA,NA,NA,30,199,NA,NA,
greenhouse,2170,809,1,1.1,NA,NA,NA,30,199,NA,NA,
greenhouse,2170,809,1,1.2,NA,NA,NA,30,199,NA,NA,
greenhouse,2171,809,3,2.8,NA,NA,NA,68,153,NA,10.07,
greenhouse,2171,809,3,2.9,NA,NA,NA,68,153,NA,NA,
greenhouse,2171,809,3,3,NA,NA,NA,68,153,NA,NA,
greenhouse,2171,809,3,3.1,NA,NA,NA,68,153,NA,NA,
greenhouse,2171,809,3,3.2,NA,NA,NA,68,153,NA,NA,
greenhouse,2172,809,5,4.8,NA,NA,NA,49,151,NA,13.03,
greenhouse,2172,809,5,4.9,NA,NA,NA,49,151,NA,NA,
greenhouse,2172,809,5,5,NA,NA,NA,49,151,NA,NA,
greenhouse,2172,809,5,5.1,NA,NA,NA,49,151,NA,NA,
greenhouse,2172,809,5,5.2,NA,NA,NA,49,151,NA,NA,
greenhouse,2173,809,7,6.8,NA,NA,NA,154,45,NA,7.32,
greenhouse,2173,809,7,6.9,NA,NA,NA,154,45,NA,NA,
greenhouse,2173,809,7,7,NA,NA,NA,154,45,NA,NA,
greenhouse,2173,809,7,7.1,NA,NA,NA,154,45,NA,NA,
greenhouse,2173,809,7,7.2,NA,NA,NA,154,45,NA,NA,
greenhouse,2176,809,9,8.8,NA,NA,NA,184,77,NA,9.09,
greenhouse,2176,809,9,8.9,NA,NA,NA,184,77,NA,NA,
greenhouse,2176,809,9,9,NA,NA,NA,184,77,NA,NA,
